"STATISTIC","Statistic Label","TLIST(A1)","Year","C02935V03550","Airports in Ireland","C02191V04000","Country","C02354V02832","Direction","C02936V03551","Flight Type","UNIT","VALUE"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SI","Slovenia","-","All directions","-","All flights","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SI","Slovenia","-","All directions","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SI","Slovenia","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SI","Slovenia","3","Arrival","-","All flights","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SI","Slovenia","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SI","Slovenia","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SI","Slovenia","4","Departure","-","All flights","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SI","Slovenia","4","Departure","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SI","Slovenia","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","ES","Spain","-","All directions","-","All flights","Thousand","532.6"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","ES","Spain","-","All directions","1","Scheduled","Thousand","531"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","ES","Spain","-","All directions","2","Unscheduled","Thousand","1.5"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","ES","Spain","3","Arrival","-","All flights","Thousand","270.3"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","ES","Spain","3","Arrival","1","Scheduled","Thousand","269.7"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","ES","Spain","3","Arrival","2","Unscheduled","Thousand","0.6"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","ES","Spain","4","Departure","-","All flights","Thousand","262.3"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","ES","Spain","4","Departure","1","Scheduled","Thousand","261.3"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","ES","Spain","4","Departure","2","Unscheduled","Thousand","0.9"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","XXCI","Canary Islands","-","All directions","-","All flights","Thousand","265.5"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","XXCI","Canary Islands","-","All directions","1","Scheduled","Thousand","252.7"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","XXCI","Canary Islands","-","All directions","2","Unscheduled","Thousand","12.8"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","XXCI","Canary Islands","3","Arrival","-","All flights","Thousand","138.7"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","XXCI","Canary Islands","3","Arrival","1","Scheduled","Thousand","131.7"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","XXCI","Canary Islands","3","Arrival","2","Unscheduled","Thousand","6.9"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","XXCI","Canary Islands","4","Departure","-","All flights","Thousand","126.8"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","XXCI","Canary Islands","4","Departure","1","Scheduled","Thousand","121"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","XXCI","Canary Islands","4","Departure","2","Unscheduled","Thousand","5.8"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SE","Sweden","-","All directions","-","All flights","Thousand","37"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SE","Sweden","-","All directions","1","Scheduled","Thousand","36.9"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SE","Sweden","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SE","Sweden","3","Arrival","-","All flights","Thousand","17.8"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SE","Sweden","3","Arrival","1","Scheduled","Thousand","17.8"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SE","Sweden","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SE","Sweden","4","Departure","-","All flights","Thousand","19.1"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SE","Sweden","4","Departure","1","Scheduled","Thousand","19.1"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","SE","Sweden","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","-","All directions","-","All flights","Thousand","4053.1"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","-","All directions","1","Scheduled","Thousand","3995.3"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","-","All directions","2","Unscheduled","Thousand","57.8"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","3","Arrival","-","All flights","Thousand","2041.2"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","3","Arrival","1","Scheduled","Thousand","2013.2"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","3","Arrival","2","Unscheduled","Thousand","28"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","4","Departure","-","All flights","Thousand","2011.9"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","4","Departure","1","Scheduled","Thousand","1982.1"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","EU27XIE","EU27 excl Ireland 2020","4","Departure","2","Unscheduled","Thousand","29.8"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB1","United Kingdom (1)","-","All directions","-","All flights","Thousand","3067.9"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB1","United Kingdom (1)","-","All directions","1","Scheduled","Thousand","3060.2"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB1","United Kingdom (1)","-","All directions","2","Unscheduled","Thousand","7.7"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB1","United Kingdom (1)","3","Arrival","-","All flights","Thousand","1514.7"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB1","United Kingdom (1)","3","Arrival","1","Scheduled","Thousand","1510.4"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB1","United Kingdom (1)","3","Arrival","2","Unscheduled","Thousand","4.4"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB1","United Kingdom (1)","4","Departure","-","All flights","Thousand","1553.2"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB1","United Kingdom (1)","4","Departure","1","Scheduled","Thousand","1549.8"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB1","United Kingdom (1)","4","Departure","2","Unscheduled","Thousand","3.3"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-ENG","England","-","All directions","-","All flights","Thousand","2756.4"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-ENG","England","-","All directions","1","Scheduled","Thousand","2751.9"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-ENG","England","-","All directions","2","Unscheduled","Thousand","4.5"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-ENG","England","3","Arrival","-","All flights","Thousand","1360.3"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-ENG","England","3","Arrival","1","Scheduled","Thousand","1357.9"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-ENG","England","3","Arrival","2","Unscheduled","Thousand","2.4"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-ENG","England","4","Departure","-","All flights","Thousand","1396.1"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-ENG","England","4","Departure","1","Scheduled","Thousand","1394"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-ENG","England","4","Departure","2","Unscheduled","Thousand","2.1"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-NIR","Northern Ireland","-","All directions","-","All flights","Thousand","0.5"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-NIR","Northern Ireland","-","All directions","1","Scheduled","Thousand","0.5"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-NIR","Northern Ireland","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-NIR","Northern Ireland","3","Arrival","-","All flights","Thousand","0.5"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-NIR","Northern Ireland","3","Arrival","1","Scheduled","Thousand","0.5"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-NIR","Northern Ireland","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-NIR","Northern Ireland","4","Departure","-","All flights","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-NIR","Northern Ireland","4","Departure","1","Scheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-NIR","Northern Ireland","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-SCT","Scotland","-","All directions","-","All flights","Thousand","285"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-SCT","Scotland","-","All directions","1","Scheduled","Thousand","283.9"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-SCT","Scotland","-","All directions","2","Unscheduled","Thousand","1.1"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-SCT","Scotland","3","Arrival","-","All flights","Thousand","141.3"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-SCT","Scotland","3","Arrival","1","Scheduled","Thousand","140.7"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-SCT","Scotland","3","Arrival","2","Unscheduled","Thousand","0.7"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-SCT","Scotland","4","Departure","-","All flights","Thousand","143.7"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-SCT","Scotland","4","Departure","1","Scheduled","Thousand","143.3"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-SCT","Scotland","4","Departure","2","Unscheduled","Thousand","0.4"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-WLS","Wales","-","All directions","-","All flights","Thousand","18.5"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-WLS","Wales","-","All directions","1","Scheduled","Thousand","16.4"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-WLS","Wales","-","All directions","2","Unscheduled","Thousand","2.1"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-WLS","Wales","3","Arrival","-","All flights","Thousand","9"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-WLS","Wales","3","Arrival","1","Scheduled","Thousand","7.8"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-WLS","Wales","3","Arrival","2","Unscheduled","Thousand","1.3"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-WLS","Wales","4","Departure","-","All flights","Thousand","9.5"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-WLS","Wales","4","Departure","1","Scheduled","Thousand","8.7"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB-WLS","Wales","4","Departure","2","Unscheduled","Thousand","0.8"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB99","Other UK (1)","-","All directions","-","All flights","Thousand","7.4"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB99","Other UK (1)","-","All directions","1","Scheduled","Thousand","7.4"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB99","Other UK (1)","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB99","Other UK (1)","3","Arrival","-","All flights","Thousand","3.6"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB99","Other UK (1)","3","Arrival","1","Scheduled","Thousand","3.6"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB99","Other UK (1)","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB99","Other UK (1)","4","Departure","-","All flights","Thousand","3.9"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB99","Other UK (1)","4","Departure","1","Scheduled","Thousand","3.9"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","GB99","Other UK (1)","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","IS","Iceland","-","All directions","-","All flights","Thousand","19.4"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","IS","Iceland","-","All directions","1","Scheduled","Thousand","19.3"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","IS","Iceland","-","All directions","2","Unscheduled","Thousand","0.1"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","IS","Iceland","3","Arrival","-","All flights","Thousand","9.5"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","IS","Iceland","3","Arrival","1","Scheduled","Thousand","9.4"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","IS","Iceland","3","Arrival","2","Unscheduled","Thousand","0.1"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","IS","Iceland","4","Departure","-","All flights","Thousand","9.9"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","IS","Iceland","4","Departure","1","Scheduled","Thousand","9.8"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","IS","Iceland","4","Departure","2","Unscheduled","Thousand","0.1"
"TAA06C01","Passengers","2020","2020","EI0M","All main airports","NO","Norway","-","All directions","-","All flights","Thousand","19.9"
